customer_id,transaction_date,transaction_amount
ID0365,2023-11-25,351.49
ID0784,2023-08-11,70.23
ID0429,2020-11-01,807.88
ID0726,2022-07-12,32.49
ID1050,2020-06-29,899.16
ID1124,2022-10-21,390.28
ID1274,2021-05-13,722.23
ID0108,2023-12-27,671.68
ID0805,2022-03-11,789.03
ID0331,2021-06-20,615.85
ID1226,2023-06-15,655.73
ID0519,2020-09-26,344.45
ID1002,2021-03-15,141.43
ID0935,2020-06-23,164.74
ID0883,2022-04-05,631.96
ID0770,2023-01-13,235.49
ID0721,2022-01-13,999.43
ID1263,2023-10-06,320.65
ID0766,2023-01-29,214.24
ID0919,2022-06-11,455.75
ID0367,2023-04-27,54.17
ID0723,2021-12-19,959.28
ID1261,2020-06-10,166.09
ID1238,2021-09-07,258.28
ID0252,2023-09-29,655.88
ID0027,2020-01-18,600.62
ID0295,2021-02-23,637.91
ID1059,2022-02-08,522.49
ID0612,2021-06-09,841.78
ID0662,2023-10-08,841.93
ID1200,2020-12-22,314.29
ID0215,2023-04-03,55.50
ID0263,2024-03-07,832.10
ID0177,2020-03-10,302.92
ID0457,2022-09-14,570.01
ID1271,2021-03-09,148.52
ID0490,2023-08-17,570.67
ID0139,2020-11-29,812.51
ID0707,2023-11-12,548.02
ID0380,2022-11-09,291.79
ID0895,2022-02-07,737.49
ID0904,2023-06-23,927.86
ID0416,2024-04-10,715.43
ID0151,2020-07-24,23.06
ID0741,2021-12-08,924.73
ID0119,2023-08-18,807.47
ID0904,2024-05-12,730.11
ID0360,2021-01-27,781.29
ID0310,2024-03-04,258.01
ID0842,2020-12-12,395.97
ID1113,2024-12-06,441.97
ID0239,2021-05-27,214.06
ID0069,2020-01-09,122.32
ID0468,2020-12-19,66.65
ID0242,2020-05-20,300.89
ID0849,2022-05-01,498.58
ID0559,2022-02-27,632.21
ID0166,2021-12-25,832.21
ID0159,2021-06-27,115.57
ID1155,2023-05-01,864.06
ID0397,2023-02-02,992.33
ID0365,2020-02-07,882.18
ID0943,2021-08-07,736.94
ID1134,2021-10-08,701.96
ID1061,2020-03-12,433.33
ID1077,2024-12-29,223.07
ID1126,2023-08-27,138.86
ID0044,2020-12-24,874.75
ID0510,2024-01-07,468.22
ID1053,2023-06-06,840.46
ID0677,2021-07-10,446.47
ID0015,2023-03-09,705.35
ID0352,2022-06-27,337.65
ID1048,2020-09-05,619.41
ID0576,2023-12-30,648.98
ID0849,2023-12-21,681.39
ID1242,2022-01-29,309.55
ID0606,2023-09-02,26.47
ID0631,2022-12-02,582.02
ID1255,2022-12-25,417.12
ID1175,2020-05-03,275.42
ID0040,2022-12-17,490.56
ID1065,2022-01-30,367.73
ID1142,2023-05-26,816.57
ID0672,2024-12-14,207.19
ID0571,2021-06-19,110.29
ID1089,2022-05-22,637.47
ID0766,2022-02-04,600.17
ID1131,2024-10-06,426.15
ID0666,2024-07-26,755.42
ID1244,2021-12-08,672.43
ID0096,2023-12-01,955.85
ID0976,2023-07-02,219.51
ID0847,2020-02-07,719.98
ID1218,2023-03-21,271.81
ID0304,2022-11-10,259.12
ID1075,2023-05-24,79.02
ID0453,2020-11-11,432.90
ID0023,2021-08-31,19.84
ID1070,2024-09-21,591.53
ID0899,2023-12-31,776.81
ID0865,2024-08-30,297.29
ID1021,2021-08-11,335.26
ID0523,2021-05-16,272.37
ID0169,2024-03-20,61.47
ID0179,2023-04-07,914.10
ID0987,2022-10-26,81.57
ID0908,2021-01-24,126.55
ID0741,2021-08-14,215.19
ID1237,2023-10-27,479.78
ID0377,2020-07-10,337.33
ID0448,2022-09-16,528.54
ID0457,2020-02-02,214.79
ID0656,2024-05-09,114.86
ID0848,2024-09-22,485.20
ID1238,2022-07-04,729.13
ID1285,2024-12-10,195.33
ID1152,2022-08-28,255.76
ID0042,2020-02-24,405.36
ID0446,2021-05-07,612.60
ID0401,2021-01-10,601.45
ID0734,2022-07-01,411.46
ID0392,2022-11-02,999.86
ID1170,2022-01-14,942.93
ID0370,2020-03-23,91.83
ID0600,2024-11-05,118.66
ID0565,2024-11-10,29.18
ID0374,2024-02-15,280.78
ID0920,2020-05-05,611.33
ID0456,2024-03-12,662.53
ID0181,2020-06-28,685.68
ID0622,2023-04-21,338.27
ID0649,2021-01-29,139.37
ID0622,2021-12-25,39.28
ID0048,2020-01-21,362.03
ID1262,2022-06-08,641.13
ID0262,2024-01-26,478.89
ID0998,2024-07-29,51.66
ID1217,2022-08-21,562.16
ID0432,2023-01-20,205.87
ID0721,2023-10-10,332.12
ID0779,2023-03-19,179.33
ID1285,2024-04-03,906.34
ID0109,2022-05-23,843.65
ID1054,2020-06-05,765.11
ID1040,2021-08-12,247.25
ID0480,2024-08-04,446.76
ID1007,2024-02-09,948.89
ID0860,2022-06-27,48.98
ID0914,2022-07-22,971.23
ID0146,2023-06-29,222.22
ID0638,2022-02-13,537.54
ID0498,2020-03-01,137.69
ID0636,2021-03-09,736.67
ID1263,2023-08-18,817.76
ID0683,2020-09-08,836.52
ID1027,2024-01-28,205.00
ID0275,2021-03-18,726.45
ID0840,2024-04-24,930.67
ID0673,2020-01-25,831.20
ID0680,2022-07-10,605.21
ID0298,2022-09-28,843.08
ID0383,2021-03-02,406.91
ID1309,2022-04-23,27.84
ID0715,2020-01-31,70.01
ID0772,2022-10-06,143.75
ID1047,2023-04-15,237.76
ID0025,2021-01-20,571.12
ID0383,2023-08-05,882.81
ID0970,2021-06-15,461.88
ID0977,2023-06-26,160.74
ID1200,2024-02-11,427.13
ID0188,2024-09-15,873.21
ID0609,2020-03-04,467.29
ID0025,2024-09-20,101.11
ID0574,2023-12-24,22.28
ID0364,2023-03-27,206.80
ID0144,2023-07-24,119.97
ID0504,2023-07-01,492.99
ID0666,2022-02-16,232.18
ID0442,2021-03-28,315.92
ID0202,2024-09-18,579.89
ID0387,2021-04-30,325.21
ID0477,2022-08-08,246.27
ID1165,2020-11-25,791.10
ID1222,2022-07-14,197.15
ID0045,2021-09-28,124.60
ID0473,2024-04-27,657.92
ID0925,2024-05-05,805.96
ID0335,2021-10-04,723.18
ID0424,2023-12-26,737.77
ID0295,2023-03-24,547.74
ID0618,2022-07-04,345.76
ID0543,2021-03-09,682.54
ID1202,2023-08-12,651.23
ID0607,2023-04-01,946.00
ID1039,2020-04-13,590.03
ID0340,2023-05-07,438.19
ID0831,2021-02-15,763.55
ID0342,2020-03-23,294.28
ID0686,2023-08-06,653.43
ID1246,2020-06-15,974.39
ID0595,2021-10-27,585.45
ID0625,2024-01-23,166.05
ID1120,2023-09-14,849.05
ID1223,2022-04-17,814.61
ID1287,2020-09-15,755.92
ID0758,2023-06-09,509.58
ID1256,2022-10-23,143.22
ID0978,2024-04-24,446.84
ID0406,2024-08-07,231.92
ID0717,2024-02-04,394.21
ID1247,2024-10-20,658.02
ID1190,2021-01-13,687.26
ID1252,2020-08-02,159.98
ID0317,2023-03-16,772.44
ID1020,2022-02-17,535.11
ID0967,2024-05-25,826.08
ID1099,2024-12-12,131.77
ID0511,2024-04-22,833.15
ID0325,2020-09-21,320.57
ID0704,2020-05-05,306.46
ID1060,2022-06-07,428.30
ID0178,2021-01-16,423.84
ID0203,2023-04-06,664.95
ID1140,2022-07-03,878.73
ID0383,2020-02-28,553.68
ID0506,2020-04-08,208.44
ID0598,2024-02-03,155.00
ID0308,2024-03-30,729.67
ID0545,2023-12-30,55.93
ID0192,2021-07-06,170.84
ID0431,2021-12-23,797.15
ID1195,2023-09-11,566.64
ID0301,2020-04-15,995.96
ID0173,2023-03-21,361.97
ID1145,2024-07-24,71.91
ID1163,2022-01-23,110.99
ID0503,2022-06-11,604.64
ID0877,2020-10-10,912.52
ID1037,2021-07-07,813.06
ID0424,2024-01-18,32.87
ID0318,2020-09-11,299.04
ID0066,2024-05-14,726.45
ID0934,2020-10-03,999.86
ID0245,2023-12-30,501.58
ID0037,2024-07-31,435.08
ID0092,2022-10-25,147.76
ID0103,2022-04-26,515.07
ID1029,2022-05-12,962.71
ID0070,2022-05-07,633.92
ID0540,2024-08-25,67.75
ID0557,2020-09-24,200.29
ID0096,2022-08-19,302.15
ID0214,2020-06-06,269.48
ID0788,2023-10-09,889.41
ID0026,2020-11-10,739.82
ID1063,2024-03-02,693.79
ID0695,2021-10-20,806.01
ID0783,2024-11-12,15.17
ID0126,2024-03-17,188.97
ID0493,2022-08-01,917.61
ID1026,2021-06-03,324.54
ID0876,2023-02-09,957.76
ID0767,2024-05-13,585.49
ID0414,2021-06-16,319.09
ID0592,2024-11-24,16.23
ID0645,2020-11-08,292.68
ID0385,2020-07-30,219.09
ID0955,2024-03-23,952.99
ID0580,2024-08-18,29.51
ID0688,2021-06-22,337.64
ID0621,2022-11-23,730.42
ID0018,2024-03-16,473.01
ID0507,2024-11-14,292.89
ID0954,2021-07-05,411.51
ID0776,2022-06-20,821.67
ID0038,2023-06-03,38.11
ID0863,2024-09-13,367.29
ID1142,2020-04-26,731.09
ID1048,2023-09-23,436.86
ID0235,2024-09-08,780.30
ID0667,2024-06-10,457.75
ID0340,2023-05-12,815.93
ID1095,2022-10-04,701.18
ID1102,2024-11-30,190.20
ID0216,2020-06-04,884.09
ID1277,2021-05-17,217.76
ID1098,2023-09-30,226.82
ID1167,2022-04-09,96.02
ID1259,2022-08-04,782.99
ID0100,2023-06-21,646.44
ID0735,2024-01-06,746.03
ID1089,2020-08-24,848.36
ID0378,2020-03-23,54.19
ID0006,2023-01-02,364.58
ID0971,2021-12-11,300.59
ID0455,2022-02-22,916.39
ID0035,2024-08-03,330.24
ID0961,2022-12-13,673.02
ID0458,2024-08-13,210.92
ID0736,2021-02-28,762.18
ID0262,2023-03-07,695.41
ID0325,2024-11-26,508.03
ID0957,2024-05-16,809.54
ID0197,2022-08-26,850.95
ID0219,2022-07-20,93.98
ID1062,2021-01-31,869.10
ID0521,2022-12-04,31.82
ID0100,2021-12-07,183.20
ID0378,2022-01-12,686.86
ID1074,2024-08-13,252.05
ID1158,2024-02-27,454.50
ID0630,2022-02-20,730.09
ID1096,2021-03-24,735.76
ID0409,2020-02-07,579.35
ID0470,2023-11-15,751.50
ID0422,2021-03-03,267.28
ID0951,2024-12-12,593.92
ID0182,2020-02-27,399.28
ID0127,2023-09-02,413.01
ID0970,2023-03-10,47.76
ID0077,2024-08-24,238.86
ID0711,2021-10-05,227.12
ID0005,2024-05-27,773.73
ID0666,2020-12-23,720.50
ID1217,2021-01-27,747.44
ID1198,2020-08-14,445.92
ID0971,2023-08-06,953.93
ID0111,2020-12-31,226.56
ID0472,2020-12-13,108.62
ID0799,2020-05-15,531.31
ID0355,2020-03-03,363.98
ID0992,2021-05-27,372.03
ID0202,2020-12-16,969.87
ID1051,2021-04-13,870.93
ID0062,2022-01-10,327.00
ID0555,2021-11-04,323.84
ID0927,2024-05-27,675.52
ID1241,2021-07-17,948.34
ID1059,2023-05-16,175.86
ID0880,2023-06-29,831.60
ID0125,2022-12-03,620.33
ID1261,2020-03-04,418.64
ID1244,2024-09-12,649.63
ID0292,2022-01-18,16.70
ID0693,2021-09-06,664.07
ID0728,2022-05-18,703.87
ID0149,2023-05-18,371.98
ID0019,2022-11-29,302.29
ID0419,2022-08-07,456.56
ID0894,2024-09-03,367.26
ID0056,2021-04-08,229.99
ID0645,2020-01-08,506.30
ID0194,2023-06-02,730.52
ID0218,2020-10-25,876.61
ID0525,2021-10-07,219.98
ID0868,2022-04-23,924.13
ID0089,2023-07-31,814.24
ID1006,2022-02-06,620.63
ID1162,2024-05-10,885.39
ID0898,2022-02-18,184.73
ID0424,2021-04-29,574.12
ID0244,2023-09-24,644.08
ID1248,2023-11-24,178.17
ID0971,2023-03-30,878.81
ID0910,2020-11-06,842.31
ID0794,2024-12-25,432.91
ID0030,2023-08-27,452.49
ID0813,2023-08-25,195.40
ID1041,2023-06-16,306.30
ID1228,2022-05-31,269.26
ID1161,2020-06-07,825.26
ID1240,2021-02-23,641.68
ID0474,2024-01-28,425.26
ID0233,2022-04-08,211.26
ID0285,2024-04-21,344.13
ID0628,2022-02-14,280.46
ID0879,2022-06-27,851.12
ID0287,2020-10-23,758.14
ID1276,2021-01-21,856.77
ID0380,2020-04-20,888.93
ID1176,2022-09-01,151.25
ID0752,2023-07-17,524.68
ID0773,2021-12-22,865.30
ID0632,2023-03-01,942.21
ID1255,2021-12-27,212.36
ID0147,2021-05-05,298.03
ID1044,2021-06-14,556.18
ID0077,2020-05-17,995.39
ID0641,2021-06-23,385.17
ID0400,2021-11-17,736.01
ID0564,2024-09-27,625.76
ID1224,2021-06-14,50.73
ID0150,2020-05-04,504.61
ID1075,2020-03-23,699.81
ID0589,2020-06-05,187.81
ID0546,2022-09-27,821.52
ID1252,2020-05-08,908.40
ID1069,2022-08-04,320.12
ID1252,2022-11-12,45.76
ID0604,2022-03-23,357.76
ID0802,2023-07-07,30.16
ID0406,2022-08-12,506.49
ID0863,2020-07-23,349.76
ID0407,2023-05-15,814.88
ID0059,2022-08-26,180.66
ID0481,2024-06-02,592.41
ID0308,2023-10-27,625.11
ID1189,2020-03-25,140.51
ID0096,2020-02-01,239.20
ID0749,2024-01-22,879.84
ID0213,2021-12-14,414.34
ID1040,2023-02-20,173.97
ID0822,2024-10-09,101.64
ID0636,2022-11-03,313.74
ID0744,2020-09-04,314.98
ID0018,2024-03-04,156.92
ID0770,2022-06-30,442.38
ID0289,2021-03-26,593.40
ID0945,2024-08-09,703.43
ID0945,2020-12-12,817.95
ID0209,2022-05-23,307.58
ID0254,2023-02-08,921.18
ID1290,2021-07-15,628.36
ID1053,2020-04-04,38.55
ID0218,2021-12-16,297.79
ID0235,2024-08-26,925.18
ID0271,2023-03-31,127.74
ID1275,2022-01-14,991.56
ID0852,2021-08-27,492.70
ID0470,2022-09-29,739.89
ID0696,2024-06-21,631.22
ID0917,2021-03-09,103.69
ID0959,2020-11-13,228.37
ID0747,2024-03-28,438.47
ID0998,2021-04-08,816.10
ID0228,2023-12-23,551.32
ID1141,2024-12-29,886.55
ID1107,2022-09-12,82.81
ID0942,2020-11-13,120.23
ID0494,2020-10-07,949.94
ID0104,2021-11-13,393.10
ID1101,2024-09-14,668.44
ID1175,2021-02-26,254.40
ID0527,2024-05-06,446.05
ID0184,2022-08-17,834.52
ID0993,2020-07-23,214.43
ID1223,2022-09-10,480.28
ID0383,2024-05-19,915.36
ID0917,2024-04-17,978.80
ID1143,2020-08-11,277.84
ID0838,2022-09-12,91.33
ID1212,2020-07-19,441.34
ID0490,2020-07-15,417.41
ID0896,2020-07-13,581.77
ID0097,2022-12-08,86.39
ID0656,2023-06-01,655.90
ID0196,2023-02-04,303.41
ID0489,2023-02-16,322.22
ID0567,2023-05-23,674.89
ID1255,2020-05-16,240.91
ID1095,2022-03-25,972.11
ID0904,2023-03-27,23.09
ID0240,2023-05-30,56.78
ID0798,2020-07-22,666.85
ID1099,2022-04-08,824.39
ID0151,2023-11-11,766.90
ID1147,2022-10-14,122.77
ID0953,2020-07-27,211.17
ID0682,2022-05-15,710.18
ID0864,2024-02-21,582.50
ID0898,2024-08-26,882.12
ID0280,2022-11-17,264.96
ID0637,2024-01-06,27.93
ID0339,2024-03-14,14.68
ID0122,2020-02-09,240.65
ID0974,2024-09-08,984.61
ID0512,2023-03-13,212.26
ID0066,2023-08-25,112.46
ID1169,2021-12-31,761.86
ID0188,2023-03-11,726.43
ID0015,2024-06-19,182.43
ID0130,2021-03-05,82.36
ID0510,2024-11-30,332.87
ID0469,2023-08-08,42.67
ID0686,2022-06-16,414.28
ID0033,2020-09-28,393.03
ID1154,2024-08-17,748.56
ID0786,2021-12-27,997.13
ID0081,2021-04-29,247.82
ID0915,2023-02-26,533.94
ID0654,2023-03-19,616.90
ID1309,2022-10-24,162.58
ID0351,2020-08-05,306.24
ID0038,2024-05-27,720.51
ID0846,2023-05-28,802.17
ID0284,2020-05-01,275.59
ID0084,2023-10-24,650.97
ID1305,2020-08-17,949.15
ID0305,2022-08-01,262.65
ID0457,2022-07-03,50.03
ID0746,2024-11-20,617.01
ID0269,2022-06-26,866.32
ID0167,2021-07-25,129.70
ID0666,2022-03-30,536.99
ID0584,2024-05-08,107.58
ID0435,2020-10-16,578.61
ID0527,2023-06-17,52.90
ID0152,2023-01-07,361.74
ID1260,2023-07-06,335.72
ID0595,2024-11-03,128.37
ID0736,2022-05-04,330.25
ID0307,2022-11-26,288.77
ID1080,2023-08-18,628.94
ID0044,2022-10-20,973.48
ID0459,2022-08-01,640.29
ID0365,2021-07-24,668.70
ID1006,2020-11-26,259.60
ID0960,2024-01-02,151.89
ID0350,2020-01-13,410.15
ID1187,2024-07-25,713.89
ID0980,2022-01-05,621.93
ID0187,2022-12-26,519.75
ID0985,2020-07-25,253.18
ID0386,2021-02-16,180.92
ID0686,2021-06-28,676.32
ID1130,2023-10-19,910.28
ID1152,2020-06-23,76.66
ID0516,2020-05-08,532.23
ID1017,2024-04-26,383.37
ID1051,2023-11-28,675.89
ID0602,2020-07-24,142.06
ID0731,2022-05-13,841.58
ID0675,2021-11-17,963.65
ID0349,2021-08-01,186.82
ID0386,2023-12-08,700.34
ID1070,2021-04-21,381.61
ID0981,2023-05-20,122.69
ID1260,2022-05-02,596.15
ID1165,2021-06-18,401.69
ID0634,2023-06-01,458.46
ID0750,2024-03-03,485.13
ID0235,2021-05-14,983.34
ID0663,2024-01-22,144.28
ID0804,2022-10-02,871.86
ID0193,2021-07-24,137.81
ID0344,2024-08-26,283.90
ID0838,2024-09-16,55.68
ID0890,2020-04-20,379.09
ID1163,2023-06-26,609.94
ID0049,2023-09-04,799.89
ID0707,2024-08-24,363.74
ID0896,2024-03-16,281.39
ID0423,2020-08-08,57.32
ID0493,2020-11-28,313.36
ID0069,2024-03-21,731.92
ID0049,2024-04-15,729.90
ID1042,2021-06-21,200.92
ID1203,2023-12-31,632.23
ID0385,2020-03-02,114.66
ID0285,2020-12-11,478.32
ID0147,2021-03-04,234.16
ID0863,2021-12-02,927.40
ID1079,2020-04-26,544.00
ID0685,2022-12-19,264.26
ID0647,2022-03-18,114.64
ID0604,2022-09-16,584.01
ID0804,2022-02-08,258.64
ID1245,2021-09-29,953.27
ID0516,2023-08-04,922.97
ID0420,2023-10-07,920.32
ID1242,2020-10-31,73.89
ID0367,2021-10-26,333.88
ID0744,2024-05-11,191.17
ID0323,2021-11-08,329.41
ID0476,2021-06-28,184.86
ID1216,2023-09-22,385.00
ID0115,2020-03-03,476.28
ID0806,2021-01-19,461.68
ID0746,2023-10-28,74.26
ID1239,2021-08-07,499.26
ID0444,2023-05-09,807.58
ID0498,2022-02-21,286.15
ID0467,2020-09-15,971.26
ID1083,2024-05-22,721.18
ID0043,2020-02-21,767.95
ID0704,2024-05-19,736.98
ID0477,2021-06-12,963.53
ID0161,2024-09-18,108.12
ID1114,2021-05-02,500.97
ID0703,2023-03-13,327.25
ID1188,2022-01-06,639.53
ID1157,2023-03-27,117.52
ID0405,2020-11-18,641.78
ID0703,2020-05-25,594.64
ID0014,2024-02-20,739.46
ID0121,2024-04-03,899.89
ID0762,2024-06-06,364.27
ID0446,2023-05-05,952.53
ID0739,2024-08-22,228.05
ID0608,2021-10-03,861.50
ID1103,2020-02-10,931.01
ID0674,2024-01-15,962.60
ID1158,2021-10-16,717.74
ID0253,2023-11-15,503.11
ID0712,2020-10-26,747.04
ID0861,2020-02-24,607.97
ID0383,2020-04-03,540.43
ID0401,2024-10-02,720.26
ID0299,2024-03-11,172.80
ID0792,2021-05-28,170.61
ID0401,2020-10-19,448.57
ID0886,2023-09-04,583.15
ID0144,2021-03-03,376.66
ID0876,2024-03-23,305.41
ID0888,2023-01-02,228.74
ID0443,2023-02-09,917.43
ID0011,2023-09-10,134.32
ID0772,2022-08-21,771.87
ID0127,2024-08-22,91.67
ID0538,2022-05-03,895.16
ID0301,2021-12-27,551.93
ID0829,2024-03-08,35.44
ID0770,2023-04-01,279.19
ID1160,2021-07-05,964.19
ID0213,2020-08-14,214.23
ID0474,2021-03-13,480.39
ID1107,2021-07-07,333.63
ID1211,2024-06-05,469.90
ID0981,2022-05-07,407.11
ID0363,2022-01-04,980.14
ID0415,2021-12-22,119.80
ID0325,2022-03-16,246.16
ID1083,2021-11-03,24.15
ID1038,2023-01-10,730.89
ID0018,2021-05-25,903.97
ID0956,2022-06-05,902.89
ID0519,2022-09-09,633.54
ID1026,2020-12-29,148.67
ID0513,2024-07-23,669.51
ID1144,2021-10-15,284.92
ID0556,2022-07-19,964.95
ID0397,2023-03-14,455.84
ID0493,2021-10-15,424.58
ID0451,2020-04-08,553.44
ID0435,2022-12-05,905.52
ID0920,2021-08-30,332.37
ID0948,2021-12-02,15.75
ID1016,2024-12-01,699.03
ID0219,2024-08-30,311.13
ID0806,2023-11-15,66.45
ID1061,2022-06-01,414.74
ID0644,2021-04-26,276.78
ID0870,2021-09-27,169.03
ID0311,2020-02-22,734.54
ID0155,2020-10-27,120.46
ID1177,2020-04-24,809.05
ID0437,2021-05-28,881.58
ID0134,2023-11-08,217.60
ID0561,2023-07-17,600.07
ID0292,2024-02-22,885.22
ID0985,2022-08-03,915.80
ID0402,2022-08-09,401.87
ID0612,2024-03-04,865.39
ID0893,2024-07-11,252.27
ID0965,2022-06-12,223.89
ID0345,2023-10-22,526.72
ID0926,2020-06-27,190.91
ID1113,2020-10-06,661.09
ID0091,2022-07-16,247.91
ID1278,2023-05-15,574.84
ID0344,2022-08-30,125.18
ID0906,2022-09-08,111.68
ID1217,2020-08-08,548.45
ID1079,2024-04-22,434.49
ID0468,2022-07-07,636.05
ID0663,2022-07-25,623.96
ID0959,2022-04-21,373.20
ID1252,2020-12-23,874.52
ID0534,2021-11-16,443.70
ID0747,2023-08-03,374.43
ID0560,2024-11-05,496.21
ID0307,2020-07-26,674.72
ID0409,2020-10-31,868.00
ID0365,2024-02-03,991.19
ID0277,2021-02-02,813.78
ID0575,2020-10-29,274.97
ID0526,2020-06-04,631.30
ID1283,2024-05-06,387.11
ID0255,2020-06-21,351.14
ID0276,2022-10-21,300.01
ID0565,2022-08-06,432.44
ID1279,2022-05-25,709.91
ID0438,2024-06-15,220.06
ID0549,2020-01-20,388.83
ID0460,2020-02-22,911.93
ID1003,2023-10-25,795.05
ID0685,2023-05-30,238.35
ID0439,2023-01-17,429.61
ID1027,2020-10-16,683.55
ID0227,2020-01-13,476.83
ID0716,2020-09-28,427.19
ID0418,2022-02-28,694.47
ID0130,2023-12-10,771.90
ID0958,2022-07-28,473.95
ID1271,2022-01-06,426.08
ID0996,2023-04-06,380.46
ID1049,2020-09-27,593.34
ID0893,2023-12-09,357.73
ID1080,2020-10-28,530.38
ID0474,2023-01-09,976.67
ID0306,2020-10-27,156.89
ID1300,2023-07-11,90.22
ID0827,2021-11-13,294.24
ID0343,2024-04-25,220.32
ID0772,2021-07-30,317.71
ID1191,2024-10-19,586.33
ID0177,2023-08-25,227.37
ID1282,2020-06-09,597.59
ID1010,2023-07-21,576.85
ID0591,2020-05-30,373.09
ID1109,2020-02-26,82.27
ID1260,2021-06-12,969.12
ID1132,2023-11-15,312.48
ID0925,2024-03-13,221.39
ID0999,2020-04-03,198.48
ID0431,2022-05-13,234.46
ID0337,2023-05-12,630.66
ID0708,2022-08-16,155.28
ID0340,2020-07-14,606.47
ID1234,2024-07-05,616.21
ID1246,2021-12-12,74.31
ID0134,2022-08-23,234.63
ID0944,2024-02-06,88.52
ID0623,2023-11-30,955.80
ID0443,2024-08-28,185.83
ID0599,2022-11-25,969.62
ID1166,2022-02-03,965.70
ID0845,2023-10-30,30.27
ID0965,2021-04-29,365.37
ID1092,2021-04-05,750.96
ID0169,2020-10-27,312.60
ID0882,2022-06-02,923.12
ID1255,2020-05-05,27.62
ID1004,2021-07-24,277.42
ID0014,2020-08-17,821.42
ID0725,2022-05-16,355.10
ID0999,2020-06-15,485.70
ID0876,2022-04-17,481.78
ID1170,2020-04-20,357.74
ID0202,2022-03-13,117.60
ID0458,2021-10-02,734.54
ID0519,2020-03-18,468.26
ID0500,2021-09-10,659.50
ID1125,2021-06-23,775.00
ID1025,2020-03-22,317.17
ID0583,2022-03-08,990.80
ID0042,2024-04-19,718.12
ID0633,2020-08-10,399.58
ID0008,2020-11-10,322.29
ID0799,2024-11-03,551.20
ID0442,2022-02-07,50.74
ID0701,2024-01-02,963.45
ID0030,2024-10-25,490.33
ID0403,2022-10-24,633.26
ID0770,2021-06-29,691.60
ID0480,2023-02-07,707.11
ID0103,2022-11-23,200.70
ID0507,2020-12-27,356.46
ID0594,2022-11-23,380.87
ID0056,2021-08-18,95.71
ID0679,2022-02-20,192.90
ID0123,2021-01-26,892.36
ID1275,2024-07-18,420.84
ID0931,2020-06-07,183.58
ID0255,2021-06-08,362.56
ID1015,2021-08-05,194.04
ID0270,2022-11-08,680.37
ID0253,2022-04-20,742.21
ID0362,2022-07-28,705.33
ID0582,2024-08-14,664.09
ID0112,2023-04-04,685.05
ID0665,2021-02-19,43.08
ID0565,2022-09-03,269.55
ID0688,2022-09-05,80.73
ID0942,2020-03-10,928.20
ID0760,2022-08-04,190.95
ID0281,2020-02-11,553.54
ID0501,2022-07-08,358.45
ID0518,2022-07-10,548.37
ID0366,2021-06-17,112.19
ID0057,2023-10-01,78.99
ID0904,2023-06-12,408.81
ID0747,2020-05-13,94.52
ID0857,2023-10-26,496.84
ID0161,2020-10-30,16.80
ID0496,2024-05-06,500.66
ID0431,2021-03-19,110.55
ID1050,2020-08-24,992.01
ID0728,2024-10-18,147.21
ID1194,2020-09-12,828.70
ID0940,2022-08-31,291.07
ID0706,2021-12-30,287.08
ID0876,2020-09-22,611.63
ID0870,2021-12-11,359.59
ID0684,2020-06-01,77.57
ID1008,2023-07-28,181.57
ID0876,2024-05-18,387.74
ID0170,2021-01-18,147.47
ID0094,2023-09-07,159.78
ID1236,2024-08-08,144.34
ID0016,2023-02-17,398.60
ID1304,2021-08-29,542.25
ID0077,2023-03-14,762.11
ID0089,2023-07-30,68.49
ID0784,2023-10-01,490.30
ID0508,2024-10-16,192.36
ID0678,2024-03-19,905.33
ID0348,2021-01-09,273.52
ID0252,2022-06-02,456.54
ID0926,2021-01-24,328.45
ID0438,2024-06-17,447.57
ID0820,2024-12-21,11.44
ID1217,2020-12-02,979.77
ID0494,2020-08-12,955.92
ID0705,2021-06-13,511.74
ID0895,2023-12-10,524.01
ID1033,2023-08-30,565.42
ID0783,2023-09-22,736.34
ID0456,2020-05-12,597.56
ID0422,2022-04-27,705.76
ID1133,2022-04-26,736.80
ID0853,2024-02-09,113.15
ID0235,2020-08-05,295.41
ID0125,2023-02-24,704.08
ID0143,2020-04-27,773.85
ID0715,2021-02-16,749.87
ID1174,2021-12-13,60.06
ID0606,2021-07-09,125.00
ID0665,2020-03-31,367.89
ID0520,2022-03-01,294.49
ID1052,2022-06-14,137.16
ID0261,2023-05-18,756.24
ID1118,2023-05-01,300.73
ID0251,2022-12-30,212.17
ID0235,2022-02-12,351.49
ID0257,2024-09-06,627.03
ID0060,2020-01-29,710.64
ID0267,2024-05-05,519.88
ID1168,2021-12-01,921.90
ID0224,2021-09-29,682.88
ID0769,2024-03-19,971.93
ID0330,2020-08-11,170.01
ID1138,2020-04-29,66.43
ID1253,2021-03-11,463.51
ID0804,2020-08-18,498.70
ID0766,2023-07-03,635.63
ID1003,2023-03-21,42.42
ID1138,2023-10-12,361.74
ID1309,2024-11-29,589.11
ID1081,2021-11-02,283.64
ID0966,2022-01-29,836.19
ID0305,2021-04-02,955.08
ID0305,2022-12-19,450.01
ID0744,2023-10-31,300.92
ID1216,2023-02-16,878.16
ID0576,2021-06-11,514.22
ID0670,2021-12-03,129.27
ID0608,2021-09-17,666.59
ID1060,2023-08-20,614.56
ID0973,2024-11-07,14.51
ID0561,2023-08-19,754.88
